DiagonalNonZeros,AbsoluteTrace,OneNorm,Trace,Dimension,SymmetricInfinityNorm,DiagonalMean,solver,actualclass,predictedclass, predicted, error, probability distribution,inst#
11334.5,1400000,249,1410000,20002,251,70.3544,45869640,good,good,  *0.932  0.068,,,10058
11334.5,1400000,249,1410000,20002,251,70.3544,75830645,good,good,  *0.786  0.214,,,10059
11334.5,1400000,249,1410000,20002,251,70.3544,81986705,bad,bad,   0     *1    ,,,10060
11334.5,1400000,249,1410000,20002,251,70.3544,29553942,bad,bad,   0     *1    ,,,10061
11334.5,1400000,249,1410000,20002,251,70.3544,1216556,bad,bad,   0     *1    ,,,10062
11334.5,1400000,249,1410000,20002,251,70.3544,75830647,good,good,  *0.791  0.209,,,10063
20002,447378,48,456069,20002,48,22.8012,53302993,bad,bad,   0.002 *0.998,,,10064
20002,447378,48,456069,20002,48,22.8012,44526267,bad,bad,   0     *1    ,,,10065
20002,447378,48,456069,20002,48,22.8012,45869640,good,good,  *0.932  0.068,,,10066
20002,447378,48,456069,20002,48,22.8012,81986705,bad,bad,   0     *1    ,,,10067
20002,572057,85,584761,20002,85,29.2351,75830647,bad,good,  *0.791  0.209,,,10068
20001,1590000,100,1610000,20001,100,80.4495,90197667,bad,bad,   0     *1    ,,,10069
20001,1590000,100,1610000,20001,100,80.4495,36025722,bad,bad,   0.009 *0.991,,,10070
20001,1590000,100,1610000,20001,100,80.4495,32168838,bad,bad,   0.008 *0.992,,,10071
20001,1590000,100,1610000,20001,100,80.4495,45869640,good,bad,   0.117 *0.883,,,10072
20001,1590000,100,1610000,20001,100,80.4495,19932324,bad,bad,   0     *1    ,,,10073
20001,1590000,100,1610000,20001,100,80.4495,75830647,good,good,  *0.791  0.209,,,10074
20002,1630000,247,1640000,20002,247,82.117,44526267,bad,bad,   0     *1    ,,,10075
20002,1630000,247,1640000,20002,247,82.117,90197665,bad,bad,   0     *1    ,,,10076
20002,1520000,247,1540000,20002,247,76.78,36025722,bad,bad,   0.009 *0.991,,,10077
20002,1520000,247,1540000,20002,247,76.78,53302993,bad,bad,   0.002 *0.998,,,10078
20002,1520000,247,1540000,20002,247,76.78,44526267,bad,bad,   0     *1    ,,,10079
20002,1520000,247,1540000,20002,247,76.78,49834419,bad,bad,   0     *1    ,,,10080
20002,1520000,247,1540000,20002,247,76.78,29030070,bad,bad,   0.001 *0.999,,,10081
20002,1520000,247,1540000,20002,247,76.78,75830645,good,good,  *0.786  0.214,,,10082
20002,1520000,247,1540000,20002,247,76.78,81986705,bad,bad,   0     *1    ,,,10083
10001,549388,102,554075,20002,104,27.701,32168838,bad,bad,   0.008 *0.992,,,10084
10001,549388,102,554075,20002,104,27.701,26415432,bad,bad,   0.003 *0.997,,,10085
10001,549388,102,554075,20002,104,27.701,75830645,good,good,  *0.786  0.214,,,10086
10001,549388,102,554075,20002,104,27.701,19932324,bad,bad,   0     *1    ,,,10087
10001,549388,102,554075,20002,104,27.701,75830647,bad,good,  *0.791  0.209,,,10088
20002,5.71E+11,102000000,5.71E+11,20002,102000000,28500000,90197667,bad,bad,   0     *1    ,,,10089
20002,5.71E+11,102000000,5.71E+11,20002,102000000,28500000,13323659,bad,bad,   0.001 *0.999,,,10090
20002,1840000,247,1860000,20002,247,92.7609,53302993,bad,bad,   0.002 *0.998,,,10091
20002,1840000,247,1860000,20002,247,92.7609,49834419,bad,bad,   0     *1    ,,,10092
20002,1840000,247,1860000,20002,247,92.7609,43373442,bad,bad,   0     *1    ,,,10093
20002,1840000,247,1860000,20002,247,92.7609,26415432,good,good,  *0.709  0.291,,,10094
20002,1840000,247,1860000,20002,247,92.7609,90197665,bad,bad,   0     *1    ,,,10095
20002,1840000,247,1860000,20002,247,92.7609,75830647,good,good,  *0.791  0.209,,,10096
40804,216261,34,228666,40804,22,5.60401,90197667,bad,bad,   0     *1    ,,,10097
40804,216261,34,228666,40804,22,5.60401,59072881,bad,bad,   0     *1    ,,,10098
40804,216261,34,228666,40804,22,5.60401,32874609,bad,bad,   0     *1    ,,,10099
40804,216261,34,228666,40804,22,5.60401,19932324,bad,bad,   0     *1    ,,,10100
40804,216261,34,228666,40804,22,5.60401,75830647,good,good,  *0.791  0.209,,,10101
20002,1310000,247,1320000,20002,247,66.0304,45869640,good,good,  *0.932  0.068,,,10102
30666.7,41333.3,4,52474.1,40000,3,1.31185,32168839,bad,bad,   0.008 *0.992,,,10103
30666.7,41333.3,4,52474.1,40000,3,1.31185,26415432,bad,bad,   0.004 *0.996,,,10104
30666.7,41333.3,4,52474.1,40000,3,1.31185,29553942,bad,bad,   0     *1    ,,,10105
30666.7,41333.3,4,52474.1,40000,3,1.31185,19932324,bad,bad,   0     *1    ,,,10106
20001,1640000,100,1650000,20001,100,82.7278,90197667,bad,bad,   0     *1    ,,,10107
20001,1640000,100,1650000,20001,100,82.7278,59072881,bad,bad,   0     *1    ,,,10108
20001,1640000,100,1650000,20001,100,82.7278,32168839,bad,bad,   0.008 *0.992,,,10109
20001,1640000,100,1650000,20001,100,82.7278,32168838,bad,bad,   0.008 *0.992,,,10110
20001,1640000,100,1650000,20001,100,82.7278,49834419,bad,bad,   0     *1    ,,,10111
29333.3,37333.3,8,51479.1,40000,3,1.28698,59072882,bad,bad,   0     *1    ,,,10112
29333.3,37333.3,8,51479.1,40000,3,1.28698,59072881,bad,bad,   0     *1    ,,,10113
29333.3,37333.3,8,51479.1,40000,3,1.28698,32168839,bad,bad,   0.008 *0.992,,,10114
29333.3,37333.3,8,51479.1,40000,3,1.28698,49834419,bad,bad,   0     *1    ,,,10115
29333.3,37333.3,8,51479.1,40000,3,1.28698,26415434,bad,bad,   0     *1    ,,,10116
29333.3,37333.3,8,51479.1,40000,3,1.28698,29553942,bad,bad,   0     *1    ,,,10117
29333.3,37333.3,8,51479.1,40000,3,1.28698,69654761,bad,bad,   0     *1    ,,,10118
29333.3,37333.3,8,51479.1,40000,3,1.28698,1216556,bad,bad,   0     *1    ,,,10119
20002,694736,86,706725,20002,86,35.3327,26415434,bad,good,  *0.697  0.303,,,10120
20001,1590000,100,1610000,20001,100,80.4449,32168838,bad,bad,   0.008 *0.992,,,10121
20001,1590000,100,1610000,20001,100,80.4449,29553942,bad,bad,   0     *1    ,,,10122
20001,1590000,100,1610000,20001,100,80.4449,90197665,bad,bad,   0     *1    ,,,10123
20001,1590000,100,1610000,20001,100,80.4449,75830647,bad,good,  *0.791  0.209,,,10124
20002,358703,48,369330,20002,48,18.4646,8793453,bad,bad,   0     *1    ,,,10125
20002,358703,48,369330,20002,48,18.4646,49834419,bad,bad,   0     *1    ,,,10126
20002,358703,48,369330,20002,48,18.4646,5890862,bad,bad,   0     *1    ,,,10127
20002,358703,48,369330,20002,48,18.4646,29030070,bad,bad,   0.001 *0.999,,,10128
20002,358703,48,369330,20002,48,18.4646,81986705,bad,bad,   0     *1    ,,,10129
20002,358703,48,369330,20002,48,18.4646,80361467,bad,bad,   0     *1    ,,,10130
20002,380038,49,389152,20002,49,19.4557,75830645,bad,good,  *0.786  0.214,,,10131
30666.7,40000,4,53366,40000,3,1.33415,29553942,bad,bad,   0     *1    ,,,10132
30666.7,40000,4,53366,40000,3,1.33415,69654761,bad,bad,   0     *1    ,,,10133
30666.7,40000,4,53366,40000,3,1.33415,80361467,bad,bad,   0     *1    ,,,10134
10001,547388,103,552246,20002,105,27.6095,59072882,bad,bad,   0     *1    ,,,10135
10001,547388,103,552246,20002,105,27.6095,44526267,bad,bad,   0     *1    ,,,10136
10001,547388,103,552246,20002,105,27.6095,5890862,bad,bad,   0     *1    ,,,10137
10001,547388,103,552246,20002,105,27.6095,26415432,bad,bad,   0.003 *0.997,,,10138
10001,547388,103,552246,20002,105,27.6095,69654761,bad,bad,   0     *1    ,,,10139
10001,547388,103,552246,20002,105,27.6095,90197665,bad,bad,   0     *1    ,,,10140
10001,547388,103,552246,20002,105,27.6095,80361467,bad,bad,   0     *1    ,,,10141
20002,570724,86,582872,20002,86,29.1407,26415434,bad,good,  *0.697  0.303,,,10142
20002,570724,86,582872,20002,86,29.1407,75830647,bad,good,  *0.791  0.209,,,10143
20002,378705,48,389443,20002,48,19.4702,59072881,bad,bad,   0     *1    ,,,10144
20002,378705,48,389443,20002,48,19.4702,53302993,bad,bad,   0.002 *0.998,,,10145
20002,378705,48,389443,20002,48,19.4702,44526267,bad,bad,   0     *1    ,,,10146
20002,378705,48,389443,20002,48,19.4702,5890862,bad,bad,   0     *1    ,,,10147
20002,378705,48,389443,20002,48,19.4702,29030070,bad,bad,   0.001 *0.999,,,10148
20002,378705,48,389443,20002,48,19.4702,26415434,bad,good,  *0.697  0.303,,,10149
20002,378705,48,389443,20002,48,19.4702,26415432,bad,good,  *0.709  0.291,,,10150
20002,378705,48,389443,20002,48,19.4702,13323659,bad,bad,   0.001 *0.999,,,10151
20002,378705,48,389443,20002,48,19.4702,45869640,good,good,  *0.932  0.068,,,10152
20002,378705,48,389443,20002,48,19.4702,90197665,bad,bad,   0     *1    ,,,10153
20002,378705,48,389443,20002,48,19.4702,80361467,bad,bad,   0     *1    ,,,10154
20002,494049,86,505709,20002,86,25.2829,32168838,bad,bad,   0.008 *0.992,,,10155
20002,494049,86,505709,20002,86,25.2829,5890862,bad,bad,   0     *1    ,,,10156
20002,494049,86,505709,20002,86,25.2829,13323659,bad,bad,   0.001 *0.999,,,10157
20002,494049,86,505709,20002,86,25.2829,29553942,bad,bad,   0     *1    ,,,10158
20002,494049,86,505709,20002,86,25.2829,1216556,bad,bad,   0     *1    ,,,10159
21540,3220000,558,3220000,21540,416,149.458,53302993,bad,bad,   0.002 *0.998,,,10160
21540,3220000,558,3220000,21540,416,149.458,32168839,bad,bad,   0.008 *0.992,,,10161
21540,3220000,558,3220000,21540,416,149.458,32168838,bad,bad,   0.008 *0.992,,,10162
21540,3220000,558,3220000,21540,416,149.458,29553942,bad,bad,   0     *1    ,,,10163
21540,3220000,558,3220000,21540,416,149.458,1216556,bad,bad,   0     *1    ,,,10164
38666.7,204000,43,224543,40000,15,5.61357,59072881,bad,bad,   0     *1    ,,,10165
38666.7,204000,43,224543,40000,15,5.61357,44526267,bad,bad,   0     *1    ,,,10166
38666.7,204000,43,224543,40000,15,5.61357,32168838,bad,bad,   0.008 *0.992,,,10167
38666.7,204000,43,224543,40000,15,5.61357,45869640,bad,bad,   0.01  *0.99 ,,,10168
38666.7,204000,43,224543,40000,15,5.61357,80361467,bad,bad,   0     *1    ,,,10169
34666.7,46666.7,92,55931,40000,14,1.39827,59072882,bad,bad,   0     *1    ,,,10170
34666.7,46666.7,92,55931,40000,14,1.39827,44526267,bad,bad,   0     *1    ,,,10171
34666.7,46666.7,92,55931,40000,14,1.39827,43373442,bad,bad,   0     *1    ,,,10172
34666.7,46666.7,92,55931,40000,14,1.39827,29030070,bad,bad,   0.001 *0.999,,,10173
34666.7,46666.7,92,55931,40000,14,1.39827,13323659,bad,bad,   0.001 *0.999,,,10174
34666.7,46666.7,92,55931,40000,14,1.39827,81986705,bad,bad,   0     *1    ,,,10175
34666.7,46666.7,92,55931,40000,14,1.39827,90197665,bad,bad,   0     *1    ,,,10176
20002,1950000,247,1960000,20002,247,98.1435,90197667,bad,bad,   0     *1    ,,,10177
20002,1950000,247,1960000,20002,247,98.1435,26415432,good,good,  *0.709  0.291,,,10178
20002,1950000,247,1960000,20002,247,98.1435,80361467,bad,bad,   0     *1    ,,,10179
20002,1950000,247,1960000,20002,247,98.1435,75830647,good,good,  *0.791  0.209,,,10180
20002,5.07E+11,103000000,5.07E+11,20002,103000000,25300000,36025722,bad,bad,   0.009 *0.991,,,10181
20002,5.07E+11,103000000,5.07E+11,20002,103000000,25300000,75830647,good,good,  *0.791  0.209,,,10182
10001,1240000,243,1250000,20002,245,62.2995,32168839,bad,bad,   0.008 *0.992,,,10183
10001,1240000,243,1250000,20002,245,62.2995,29030070,bad,bad,   0     *1    ,,,10184
10001,1240000,243,1250000,20002,245,62.2995,45869640,good,good,  *0.932  0.068,,,10185
10001,1240000,243,1250000,20002,245,62.2995,81986705,bad,bad,   0     *1    ,,,10186
10001,1240000,243,1250000,20002,245,62.2995,19932324,bad,bad,   0     *1    ,,,10187
10001,1240000,243,1250000,20002,245,62.2995,80361467,bad,bad,   0     *1    ,,,10188
20002,358036,48,368933,20002,48,18.4448,32168839,good,bad,   0.008 *0.992,,,10189
20002,657399,86,670043,20002,86,33.4988,53302993,bad,bad,   0.002 *0.998,,,10190
20002,657399,86,670043,20002,86,33.4988,8793453,bad,bad,   0     *1    ,,,10191
20002,657399,86,670043,20002,86,33.4988,32168839,bad,bad,   0.008 *0.992,,,10192
20002,657399,86,670043,20002,86,33.4988,49834419,bad,bad,   0     *1    ,,,10193
20002,657399,86,670043,20002,86,33.4988,5890862,bad,bad,   0     *1    ,,,10194
20002,657399,86,670043,20002,86,33.4988,45869640,good,good,  *0.932  0.068,,,10195
20002,657399,86,670043,20002,86,33.4988,1216556,bad,bad,   0     *1    ,,,10196
30666.7,38666.7,6,51654.3,40000,3,1.29136,36025722,bad,bad,   0.009 *0.991,,,10197
30666.7,38666.7,6,51654.3,40000,3,1.29136,32168839,bad,bad,   0.008 *0.992,,,10198
30666.7,38666.7,6,51654.3,40000,3,1.29136,69654761,bad,bad,   0     *1    ,,,10199
9334.27,510051,102,515733,20002,104,25.7841,32168839,bad,bad,   0.008 *0.992,,,10200
9334.27,510051,102,515733,20002,104,25.7841,26415432,bad,bad,   0.003 *0.997,,,10201
9334.27,510051,102,515733,20002,104,25.7841,75830645,good,good,  *0.786  0.214,,,10202
9334.27,510051,102,515733,20002,104,25.7841,29553942,bad,bad,   0     *1    ,,,10203
9334.27,510051,102,515733,20002,104,25.7841,80361467,bad,bad,   0     *1    ,,,10204
29333.3,40000,56,55679.6,40000,7,1.39199,59072881,bad,bad,   0     *1    ,,,10205
29333.3,40000,56,55679.6,40000,7,1.39199,5890862,bad,bad,   0     *1    ,,,10206
29333.3,40000,56,55679.6,40000,7,1.39199,13323659,bad,bad,   0.001 *0.999,,,10207
20002,380038,50,390263,20002,50,19.5112,26415432,bad,good,  *0.709  0.291,,,10208
20001,1570000,100,1590000,20001,100,79.3169,26415432,bad,bad,   0.003 *0.997,,,10209
20164,125017,15,136651,20164,12,6.77696,90197667,bad,bad,   0     *1    ,,,10210
20164,125017,15,136651,20164,12,6.77696,59072882,bad,bad,   0     *1    ,,,10211
20164,125017,15,136651,20164,12,6.77696,59072881,bad,bad,   0     *1    ,,,10212
20164,125017,15,136651,20164,12,6.77696,44526267,bad,bad,   0     *1    ,,,10213
20164,125017,15,136651,20164,12,6.77696,49834419,bad,bad,   0     *1    ,,,10214
20164,125017,15,136651,20164,12,6.77696,75830645,good,good,  *0.786  0.214,,,10215
20164,125017,15,136651,20164,12,6.77696,29553942,bad,bad,   0     *1    ,,,10216
20164,125017,15,136651,20164,12,6.77696,69654761,bad,bad,   0     *1    ,,,10217
20002,1740000,247,1750000,20002,247,87.5167,90197667,bad,bad,   0     *1    ,,,10218
20002,1740000,247,1750000,20002,247,87.5167,59072881,bad,bad,   0     *1    ,,,10219
20002,1740000,247,1750000,20002,247,87.5167,43373442,bad,bad,   0     *1    ,,,10220
20002,1740000,247,1750000,20002,247,87.5167,29553942,bad,bad,   0     *1    ,,,10221
20002,1740000,247,1750000,20002,247,87.5167,19932324,bad,bad,   0     *1    ,,,10222
20002,1740000,247,1750000,20002,247,87.5167,1216556,bad,bad,   0     *1    ,,,10223
20001,1640000,100,1650000,20001,100,82.7362,29030070,bad,bad,   0.001 *0.999,,,10224
20002,5.27E+11,101000000,5.27E+11,20002,100000000,26300000,75830645,good,good,  *0.786  0.214,,,10225
36723.6,111531,6,122778,40804,6,3.00897,5890862,bad,bad,   0     *1    ,,,10226
36723.6,111531,6,122778,40804,6,3.00897,45869640,bad,bad,   0.01  *0.99 ,,,10227
36723.6,111531,6,122778,40804,6,3.00897,80361467,bad,bad,   0     *1    ,,,10228
36723.6,111531,6,122778,40804,6,3.00897,75830647,good,good,  *0.791  0.209,,,10229
20164,74606.8,9,84335.7,20164,8,4.18249,59072881,bad,bad,   0     *1    ,,,10230
20164,74606.8,9,84335.7,20164,8,4.18249,53302993,bad,bad,   0.002 *0.998,,,10231
20164,74606.8,9,84335.7,20164,8,4.18249,32168838,bad,bad,   0.008 *0.992,,,10232
20164,74606.8,9,84335.7,20164,8,4.18249,1216556,bad,bad,   0     *1    ,,,10233
20002,1520000,247,1540000,20002,247,76.7843,26415434,good,good,  *0.697  0.303,,,10234
20002,1420000,247,1430000,20002,247,71.4249,36025722,bad,bad,   0.009 *0.991,,,10235
20002,1420000,247,1430000,20002,247,71.4249,49834419,bad,bad,   0     *1    ,,,10236
20002,1420000,247,1430000,20002,247,71.4249,29030070,bad,bad,   0.001 *0.999,,,10237
20002,1420000,247,1430000,20002,247,71.4249,80361467,bad,bad,   0     *1    ,,,10238
20002,1420000,247,1430000,20002,247,71.4249,1216556,bad,bad,   0     *1    ,,,10239
20002,1420000,247,1430000,20002,247,71.4249,75830647,good,good,  *0.791  0.209,,,10240
10001,1250000,244,1250000,20002,246,62.711,29030070,bad,bad,   0     *1    ,,,10241
10001,1250000,244,1250000,20002,246,62.711,13323659,bad,bad,   0.001 *0.999,,,10242
10001,1250000,244,1250000,20002,246,62.711,29553942,bad,bad,   0     *1    ,,,10243
10001,1250000,244,1250000,20002,246,62.711,80361466,bad,bad,   0     *1    ,,,10244
10001,1250000,244,1250000,20002,246,62.711,1216556,bad,bad,   0     *1    ,,,10245
10001,1250000,244,1250000,20002,246,62.711,75830647,good,good,  *0.791  0.209,,,10246
11334.5,1400000,248,1400000,20002,250,70.151,90197667,bad,bad,   0     *1    ,,,10247
11334.5,1400000,248,1400000,20002,250,70.151,44526267,bad,bad,   0     *1    ,,,10248
11334.5,1400000,248,1400000,20002,250,70.151,29030070,bad,bad,   0     *1    ,,,10249
11334.5,1400000,248,1400000,20002,250,70.151,29553942,bad,bad,   0     *1    ,,,10250
11334.5,1400000,248,1400000,20002,250,70.151,19932324,bad,bad,   0     *1    ,,,10251
11334.5,1400000,248,1400000,20002,250,70.151,80361467,bad,bad,   0     *1    ,,,10252
11334.5,1400000,248,1400000,20002,250,70.151,75830647,good,good,  *0.791  0.209,,,10253
20164,68557.6,9,79080.1,20164,8,3.92185,59072881,bad,bad,   0     *1    ,,,10254
20164,68557.6,9,79080.1,20164,8,3.92185,49834419,bad,bad,   0     *1    ,,,10255
20164,68557.6,9,79080.1,20164,8,3.92185,45869640,bad,bad,   0.01  *0.99 ,,,10256
20164,68557.6,9,79080.1,20164,8,3.92185,81986705,bad,bad,   0     *1    ,,,10257
20164,68557.6,9,79080.1,20164,8,3.92185,32874609,bad,bad,   0     *1    ,,,10258
20164,68557.6,9,79080.1,20164,8,3.92185,19932324,bad,bad,   0     *1    ,,,10259
20164,68557.6,9,79080.1,20164,8,3.92185,1216556,bad,bad,   0     *1    ,,,10260
20164,68557.6,9,79080.1,20164,8,3.92185,75830647,good,good,  *0.791  0.209,,,10261
20164,1880000,399,1890000,20164,299,93.8631,59072882,bad,bad,   0     *1    ,,,10262
20164,1880000,399,1890000,20164,299,93.8631,8793453,bad,bad,   0     *1    ,,,10263
20164,1880000,399,1890000,20164,299,93.8631,32168839,bad,bad,   0.008 *0.992,,,10264
20164,1880000,399,1890000,20164,299,93.8631,32874609,bad,bad,   0     *1    ,,,10265
20164,1880000,399,1890000,20164,299,93.8631,75830647,good,good,  *0.791  0.209,,,10266
29333.3,37333.3,4,50265.4,40000,3,1.25664,29030070,bad,bad,   0.001 *0.999,,,10267
20002,356036,48,367272,20002,48,18.3618,90197667,bad,bad,   0     *1    ,,,10268
20002,356036,48,367272,20002,48,18.3618,53302993,bad,bad,   0.002 *0.998,,,10269
20002,356036,48,367272,20002,48,18.3618,32168838,bad,bad,   0.008 *0.992,,,10270
20002,356036,48,367272,20002,48,18.3618,43373442,bad,bad,   0     *1    ,,,10271
20002,356036,48,367272,20002,48,18.3618,13323659,bad,bad,   0.001 *0.999,,,10272
20002,356036,48,367272,20002,48,18.3618,81986705,bad,bad,   0     *1    ,,,10273
20002,356036,48,367272,20002,48,18.3618,75830647,bad,good,  *0.791  0.209,,,10274
20001,1620000,100,1630000,20001,100,81.5942,32168839,bad,bad,   0.008 *0.992,,,10275
20001,1620000,100,1630000,20001,100,81.5942,32168838,bad,bad,   0.008 *0.992,,,10276
20001,1620000,100,1630000,20001,100,81.5942,29030070,bad,bad,   0.001 *0.999,,,10277
20001,1620000,100,1630000,20001,100,81.5942,26415434,bad,bad,   0     *1    ,,,10278
20001,1620000,100,1630000,20001,100,81.5942,1216556,bad,bad,   0     *1    ,,,10279
20002,402707,48,412656,20002,48,20.6307,44526267,bad,bad,   0     *1    ,,,10280
20002,402707,48,412656,20002,48,20.6307,32168838,bad,bad,   0.008 *0.992,,,10281
20002,402707,48,412656,20002,48,20.6307,45869640,good,good,  *0.932  0.068,,,10282
20002,402707,48,412656,20002,48,20.6307,69654761,bad,bad,   0     *1    ,,,10283
20002,402707,48,412656,20002,48,20.6307,19932324,bad,bad,   0     *1    ,,,10284
20164,74606.8,9,84036.5,20164,8,4.16765,59072882,bad,bad,   0     *1    ,,,10285
20164,74606.8,9,84036.5,20164,8,4.16765,32168838,bad,bad,   0.008 *0.992,,,10286
20164,74606.8,9,84036.5,20164,8,4.16765,5890862,bad,bad,   0     *1    ,,,10287
20002,358036,48,368932,20002,48,18.4448,90197667,bad,bad,   0     *1    ,,,10288
20002,358036,48,368932,20002,48,18.4448,53302993,bad,bad,   0.002 *0.998,,,10289
20002,358036,48,368932,20002,48,18.4448,32168839,bad,bad,   0.008 *0.992,,,10290
20002,358036,48,368932,20002,48,18.4448,13323659,bad,bad,   0.001 *0.999,,,10291
20002,358036,48,368932,20002,48,18.4448,32874609,bad,bad,   0     *1    ,,,10292
20002,358036,48,368932,20002,48,18.4448,80361466,bad,bad,   0     *1    ,,,10293
20002,532720,85,544170,20002,85,27.2058,36025722,bad,bad,   0.009 *0.991,,,10294
20002,532720,85,544170,20002,85,27.2058,26415434,good,good,  *0.697  0.303,,,10295
20002,532720,85,544170,20002,85,27.2058,26415432,good,good,  *0.709  0.291,,,10296
20002,532720,85,544170,20002,85,27.2058,69654761,bad,bad,   0     *1    ,,,10297
