DiagonalNonZeros,AbsoluteTrace,OneNorm,Trace,Dimension,SymmetricInfinityNorm,DiagonalMean,solver,actualclass
20001,1590000,100,1610000,20001,100,80.4648,26415434,bad
20001,1590000,100,1610000,20001,100,80.4648,26415432,good
20001,1590000,100,1610000,20001,100,80.4648,32874609,bad
20001,1590000,100,1610000,20001,100,80.4648,80361467,bad
20001,1590000,100,1610000,20001,100,80.4648,1216556,bad
8667.53,465380,111,472357,20002,113,23.6155,32168839,bad
8667.53,465380,111,472357,20002,113,23.6155,49834419,bad
8667.53,465380,111,472357,20002,113,23.6155,29030070,good
8667.53,465380,111,472357,20002,113,23.6155,45869640,good
8667.53,465380,111,472357,20002,113,23.6155,75830645,good
8667.53,465380,111,472357,20002,113,23.6155,81986705,bad
67200,4830000,1808,4840000,67200,397,71.9805,43373442,bad
67200,4830000,1808,4840000,67200,397,71.9805,80361466,bad
20002,402707,49,412214,20002,49,20.6086,26415432,bad
20002,402040,49,411232,20002,49,20.5595,44526267,bad
20002,402040,49,411232,20002,49,20.5595,43373442,bad
20002,402040,49,411232,20002,49,20.5595,29030070,bad
20002,402040,49,411232,20002,49,20.5595,26415434,good
20002,402040,49,411232,20002,49,20.5595,75830645,good
20002,402040,49,411232,20002,49,20.5595,81986705,bad
20002,402040,49,411232,20002,49,20.5595,29553942,bad
20002,402040,49,411232,20002,49,20.5595,32874609,bad
20002,402040,49,411232,20002,49,20.5595,90197665,bad
10001,530053,135,537978,20002,137,26.8962,49834419,bad
10001,530053,135,537978,20002,137,26.8962,75830645,good
10001,530053,135,537978,20002,137,26.8962,69654761,bad
10001,530053,135,537978,20002,137,26.8962,80361466,bad
10001,530053,135,537978,20002,137,26.8962,80361467,bad
10001,530053,135,537978,20002,137,26.8962,1216556,bad
20002,735407,86,747591,20002,86,37.3758,90197667,bad
20002,572057,87,583238,20002,87,29.159,90197667,bad
20002,572057,87,583238,20002,87,29.159,59072881,bad
20002,572057,87,583238,20002,87,29.159,32168838,bad
20002,572057,87,583238,20002,87,29.159,45869640,good
20002,572057,87,583238,20002,87,29.159,1216556,bad
38666.7,165333,43,184142,40000,15,4.60356,44526267,bad
38666.7,165333,43,184142,40000,15,4.60356,32168838,bad
38666.7,165333,43,184142,40000,15,4.60356,5890862,bad
38666.7,165333,43,184142,40000,15,4.60356,19932324,bad
38666.7,165333,43,184142,40000,15,4.60356,1216556,bad
20002,1630000,247,1640000,20002,247,82.1199,59072882,bad
20002,1630000,247,1640000,20002,247,82.1199,36025722,bad
20002,1630000,247,1640000,20002,247,82.1199,53302993,bad
20002,1630000,247,1640000,20002,247,82.1199,5890862,bad
20002,1630000,247,1640000,20002,247,82.1199,81986705,bad
20002,1630000,247,1640000,20002,247,82.1199,32874609,bad
20002,1630000,247,1640000,20002,247,82.1199,1216556,bad
20002,1630000,247,1640000,20002,247,82.1274,53302993,bad
20002,1630000,247,1640000,20002,247,82.1274,32168838,bad
20002,1630000,247,1640000,20002,247,82.1274,43373442,bad
20002,1630000,247,1640000,20002,247,82.1274,5890862,bad
20002,1630000,247,1640000,20002,247,82.1274,29030070,bad
20002,1630000,247,1640000,20002,247,82.1274,26415432,bad
20002,1630000,247,1640000,20002,247,82.1274,45869640,good
20002,1630000,247,1640000,20002,247,82.1274,69654761,bad
20002,1630000,247,1640000,20002,247,82.1274,90197665,bad
20002,1630000,247,1640000,20002,247,82.1274,1216556,bad
67200,5170000,1808,5170000,67200,397,76.9987,49834419,bad
67200,5170000,1808,5170000,67200,397,76.9987,43373442,bad
67200,5170000,1808,5170000,67200,397,76.9987,5890862,bad
67200,5170000,1808,5170000,67200,397,76.9987,81986705,bad
40000,242667,727,262619,40000,142,6.56547,32168838,bad
40000,242667,727,262619,40000,142,6.56547,26415432,bad
40000,242667,727,262619,40000,142,6.56547,13323659,bad
40000,242667,727,262619,40000,142,6.56547,45869640,bad
40000,242667,727,262619,40000,142,6.56547,81986705,bad
40000,242667,727,262619,40000,142,6.56547,1216556,bad
635060,4910000,13,5090000,635060,13,8.01588,59072881,bad
635060,4910000,13,5090000,635060,13,8.01588,53302993,bad
635060,4910000,13,5090000,635060,13,8.01588,8793453,bad
635060,4910000,13,5090000,635060,13,8.01588,5890862,bad
635060,4910000,13,5090000,635060,13,8.01588,29030070,bad
635060,4910000,13,5090000,635060,13,8.01588,32874609,bad
10001,547388,103,552414,20002,105,27.618,26415432,bad
17036.8,28394.7,3,40919.6,42592,3,0.960734,59072881,bad
17036.8,28394.7,3,40919.6,42592,3,0.960734,36025722,bad
67200,3490000,1808,3500000,67200,397,52.0338,32168839,bad
67200,3490000,1808,3500000,67200,397,52.0338,5890862,bad
67200,3490000,1808,3500000,67200,397,52.0338,45869640,bad
67200,3490000,1808,3500000,67200,397,52.0338,80361466,bad
20002,1520000,247,1530000,20002,247,76.6766,44526267,bad
20002,1520000,247,1530000,20002,247,76.6766,45869640,good
20002,1520000,247,1530000,20002,247,76.6766,81986705,bad
15641.5,64606.3,6,68112.5,20402,6,3.33852,90197667,bad
15641.5,64606.3,6,68112.5,20402,6,3.33852,36025722,bad
15641.5,64606.3,6,68112.5,20402,6,3.33852,44526267,bad
15641.5,64606.3,6,68112.5,20402,6,3.33852,29030070,bad
15641.5,64606.3,6,68112.5,20402,6,3.33852,13323659,bad
15641.5,64606.3,6,68112.5,20402,6,3.33852,75830645,good
15641.5,64606.3,6,68112.5,20402,6,3.33852,81986705,bad
15641.5,64606.3,6,68112.5,20402,6,3.33852,29553942,bad
29333.3,33333.3,4,46988.2,40000,3,1.17471,44526267,bad
29333.3,33333.3,4,46988.2,40000,3,1.17471,32168839,bad
20002,380705,48,390788,20002,48,19.5374,59072881,bad
20002,380705,48,390788,20002,48,19.5374,29030070,bad
20002,380705,48,390788,20002,48,19.5374,80361466,bad
20164,71246.1,9,81745,20164,8,4.054,90197667,bad
20164,71246.1,9,81745,20164,8,4.054,49834419,bad
20164,71246.1,9,81745,20164,8,4.054,81986705,bad
20164,71246.1,9,81745,20164,8,4.054,69654761,bad
20164,71246.1,9,81745,20164,8,4.054,80361466,bad
20002,692069,86,704721,20002,86,35.2325,8793453,bad
20002,424709,50,434950,20002,50,21.7453,26415432,good
20001,1640000,100,1650000,20001,100,82.7257,44526267,bad
20001,1640000,100,1650000,20001,100,82.7257,8793453,bad
20001,1640000,100,1650000,20001,100,82.7257,13323659,bad
20001,1640000,100,1650000,20001,100,82.7257,80361466,bad
20002,650732,88,663020,20002,88,33.1477,8793453,bad
20002,650732,88,663020,20002,88,33.1477,26415432,good
20002,650732,88,663020,20002,88,33.1477,32874609,bad
20002,379371,49,389920,20002,49,19.494,32168838,bad
20002,379371,49,389920,20002,49,19.494,43373442,bad
20002,379371,49,389920,20002,49,19.494,75830645,good
20002,379371,49,389920,20002,49,19.494,69654761,bad
20002,379371,49,389920,20002,49,19.494,19932324,bad
20002,379371,49,389920,20002,49,19.494,80361466,bad
20002,379371,49,389920,20002,49,19.494,1216556,bad
20002,1740000,247,1750000,20002,247,87.3803,8793453,bad
20002,1740000,247,1750000,20002,247,87.3803,32168838,bad
20002,1740000,247,1750000,20002,247,87.3803,19932324,bad
20002,1740000,247,1750000,20002,247,87.3803,80361467,bad
20002,649398,86,662305,20002,86,33.1119,90197667,bad
20002,649398,86,662305,20002,86,33.1119,36025722,bad
20002,649398,86,662305,20002,86,33.1119,53302993,bad
20002,649398,86,662305,20002,86,33.1119,45869640,good
20002,649398,86,662305,20002,86,33.1119,29553942,bad
10001,1250000,244,1260000,20002,246,62.7708,90197667,bad
10001,1250000,244,1260000,20002,246,62.7708,32168839,bad
10001,1250000,244,1260000,20002,246,62.7708,5890862,bad
10001,1250000,244,1260000,20002,246,62.7708,45869640,good
10001,1250000,244,1260000,20002,246,62.7708,75830645,good
10001,1250000,244,1260000,20002,246,62.7708,81986705,bad
10001,1250000,244,1260000,20002,246,62.7708,80361467,bad
30666.7,34666.7,4,48890.3,40000,2,1.22226,45869640,bad
20001,1660000,100,1680000,20001,100,83.8639,59072881,bad
20001,1660000,100,1680000,20001,100,83.8639,36025722,bad
20001,1660000,100,1680000,20001,100,83.8639,44526267,bad
20001,1660000,100,1680000,20001,100,83.8639,5890862,bad
20001,1660000,100,1680000,20001,100,83.8639,29030070,bad
20001,1660000,100,1680000,20001,100,83.8639,26415432,bad
20001,1660000,100,1680000,20001,100,83.8639,90197665,bad
38666.7,125333,43,143895,40000,15,3.59737,80361466,bad
21784,2490000,558,2490000,21784,332,114.287,75830647,bad
67200,3970000,1808,3970000,67200,392,59.1447,59072881,bad
67200,3970000,1808,3970000,67200,392,59.1447,53302993,bad
67200,3970000,1808,3970000,67200,392,59.1447,5890862,bad
67200,3970000,1808,3970000,67200,392,59.1447,29030070,bad
67200,3970000,1808,3970000,67200,392,59.1447,13323659,bad
67200,3970000,1808,3970000,67200,392,59.1447,81986705,bad
67200,3970000,1808,3970000,67200,392,59.1447,32874609,bad
67200,3970000,1808,3970000,67200,392,59.1447,80361466,bad
67200,3970000,1808,3970000,67200,392,59.1447,75830647,good
67200,3970000,1808,3970000,67200,392,59.1447,85490470,bad
20001,1590000,100,1610000,20001,100,80.4655,45869640,bad
20001,1590000,100,1610000,20001,100,80.4655,75830645,good
20001,1590000,100,1610000,20001,100,80.4655,29553942,bad
20001,1590000,100,1610000,20001,100,80.4655,69654761,bad
20002,6.01E+11,101000000,6.01E+11,20002,100000000,30000000,8793453,bad
20002,6.01E+11,101000000,6.01E+11,20002,100000000,30000000,26415434,bad
20002,6.01E+11,101000000,6.01E+11,20002,100000000,30000000,29553942,bad
20002,426043,48,435045,20002,48,21.7501,59072881,bad
20002,426043,48,435045,20002,48,21.7501,53302993,bad
20002,426043,48,435045,20002,48,21.7501,5890862,bad
20002,426043,48,435045,20002,48,21.7501,29553942,bad
20002,426043,48,435045,20002,48,21.7501,32874609,bad
20002,426043,48,435045,20002,48,21.7501,19932324,bad
20002,426043,48,435045,20002,48,21.7501,80361466,bad
20002,426043,48,435045,20002,48,21.7501,75830647,good
20002,650732,86,662728,20002,86,33.1331,59072882,bad
20002,650732,86,662728,20002,86,33.1331,44526267,bad
20002,650732,86,662728,20002,86,33.1331,49834419,bad
20002,650732,86,662728,20002,86,33.1331,26415434,good
20002,650732,86,662728,20002,86,33.1331,75830645,good
20002,650732,86,662728,20002,86,33.1331,81986705,bad
20002,650732,86,662728,20002,86,33.1331,32874609,bad
20002,650732,86,662728,20002,86,33.1331,19932324,bad
20002,650732,86,662728,20002,86,33.1331,80361466,bad
20164,1740000,399,1760000,20164,299,87.0591,75830647,bad
20002,1740000,247,1750000,20002,247,87.3797,75830647,bad
20164,70574,9,80981.9,20164,8,4.01616,90197665,bad
20164,70574,9,80981.9,20164,8,4.01616,80361467,bad
10001,522052,125,529856,20002,127,26.4902,32168839,bad
10001,522052,125,529856,20002,127,26.4902,29553942,bad
10667.7,1310000,242,1320000,20002,244,65.8707,36025722,bad
10667.7,1310000,242,1320000,20002,244,65.8707,80361467,bad
10667.7,1310000,242,1320000,20002,244,65.8707,75830647,good
8667.53,466713,112,472990,20002,114,23.6471,59072881,bad
8667.53,466713,112,472990,20002,114,23.6471,5890862,bad
8667.53,466713,112,472990,20002,114,23.6471,1216556,bad
11334.5,1380000,242,1390000,20002,244,69.476,29030070,bad
11334.5,1380000,242,1390000,20002,244,69.476,69654761,bad
11334.5,1380000,242,1390000,20002,244,69.476,80361466,bad
11334.5,1380000,242,1390000,20002,244,69.476,1216556,bad
11334.5,1380000,242,1390000,20002,244,69.476,75830647,good
51005,287328,18,308243,51005,18,6.0434,44526267,bad
51005,287328,18,308243,51005,18,6.0434,49834419,bad
20002,692736,85,705702,20002,85,35.2816,26415434,bad
20001,1590000,100,1610000,20001,100,80.4494,59072882,bad
20001,1590000,100,1610000,20001,100,80.4494,59072881,bad
20001,1590000,100,1610000,20001,100,80.4494,29553942,bad
20001,1590000,100,1610000,20001,100,80.4494,90197665,bad
20002,1630000,247,1640000,20002,247,82.1394,90197667,bad
20002,1630000,247,1640000,20002,247,82.1394,32168838,bad
20002,1630000,247,1640000,20002,247,82.1394,43373442,bad
20002,1630000,247,1640000,20002,247,82.1394,81986705,bad
20002,1630000,247,1640000,20002,247,82.1394,90197665,bad
20002,402040,49,411365,20002,49,20.5662,26415432,good
20002,402040,49,411365,20002,49,20.5662,81986705,bad
11334.5,1400000,249,1410000,20002,251,70.3544,90197667,bad
11334.5,1400000,249,1410000,20002,251,70.3544,44526267,bad
11334.5,1400000,249,1410000,20002,251,70.3544,32168838,bad
11334.5,1400000,249,1410000,20002,251,70.3544,49834419,bad
11334.5,1400000,249,1410000,20002,251,70.3544,45869640,good
11334.5,1400000,249,1410000,20002,251,70.3544,75830645,good
11334.5,1400000,249,1410000,20002,251,70.3544,81986705,bad
11334.5,1400000,249,1410000,20002,251,70.3544,29553942,bad
11334.5,1400000,249,1410000,20002,251,70.3544,1216556,bad
11334.5,1400000,249,1410000,20002,251,70.3544,75830647,good
20002,447378,48,456069,20002,48,22.8012,53302993,bad
20002,447378,48,456069,20002,48,22.8012,44526267,bad
20002,447378,48,456069,20002,48,22.8012,45869640,good
20002,447378,48,456069,20002,48,22.8012,81986705,bad
20002,572057,85,584761,20002,85,29.2351,75830647,bad
20001,1590000,100,1610000,20001,100,80.4495,90197667,bad
20001,1590000,100,1610000,20001,100,80.4495,36025722,bad
20001,1590000,100,1610000,20001,100,80.4495,32168838,bad
20001,1590000,100,1610000,20001,100,80.4495,45869640,good
20001,1590000,100,1610000,20001,100,80.4495,19932324,bad
20001,1590000,100,1610000,20001,100,80.4495,75830647,good
20002,1630000,247,1640000,20002,247,82.117,44526267,bad
20002,1630000,247,1640000,20002,247,82.117,90197665,bad
20002,1520000,247,1540000,20002,247,76.78,36025722,bad
20002,1520000,247,1540000,20002,247,76.78,53302993,bad
20002,1520000,247,1540000,20002,247,76.78,44526267,bad
20002,1520000,247,1540000,20002,247,76.78,49834419,bad
20002,1520000,247,1540000,20002,247,76.78,29030070,bad
20002,1520000,247,1540000,20002,247,76.78,75830645,good
20002,1520000,247,1540000,20002,247,76.78,81986705,bad
10001,549388,102,554075,20002,104,27.701,32168838,bad
10001,549388,102,554075,20002,104,27.701,26415432,bad
10001,549388,102,554075,20002,104,27.701,75830645,good
10001,549388,102,554075,20002,104,27.701,19932324,bad
10001,549388,102,554075,20002,104,27.701,75830647,bad
20002,5.71E+11,102000000,5.71E+11,20002,102000000,28500000,90197667,bad
20002,5.71E+11,102000000,5.71E+11,20002,102000000,28500000,13323659,bad
20002,1840000,247,1860000,20002,247,92.7609,53302993,bad
20002,1840000,247,1860000,20002,247,92.7609,49834419,bad
20002,1840000,247,1860000,20002,247,92.7609,43373442,bad
20002,1840000,247,1860000,20002,247,92.7609,26415432,good
20002,1840000,247,1860000,20002,247,92.7609,90197665,bad
20002,1840000,247,1860000,20002,247,92.7609,75830647,good
40804,216261,34,228666,40804,22,5.60401,90197667,bad
40804,216261,34,228666,40804,22,5.60401,59072881,bad
40804,216261,34,228666,40804,22,5.60401,32874609,bad
40804,216261,34,228666,40804,22,5.60401,19932324,bad
40804,216261,34,228666,40804,22,5.60401,75830647,good
20002,1310000,247,1320000,20002,247,66.0304,45869640,good
30666.7,41333.3,4,52474.1,40000,3,1.31185,32168839,bad
30666.7,41333.3,4,52474.1,40000,3,1.31185,26415432,bad
30666.7,41333.3,4,52474.1,40000,3,1.31185,29553942,bad
30666.7,41333.3,4,52474.1,40000,3,1.31185,19932324,bad
20001,1640000,100,1650000,20001,100,82.7278,90197667,bad
20001,1640000,100,1650000,20001,100,82.7278,59072881,bad
20001,1640000,100,1650000,20001,100,82.7278,32168839,bad
20001,1640000,100,1650000,20001,100,82.7278,32168838,bad
20001,1640000,100,1650000,20001,100,82.7278,49834419,bad
29333.3,37333.3,8,51479.1,40000,3,1.28698,59072882,bad
29333.3,37333.3,8,51479.1,40000,3,1.28698,59072881,bad
29333.3,37333.3,8,51479.1,40000,3,1.28698,32168839,bad
29333.3,37333.3,8,51479.1,40000,3,1.28698,49834419,bad
29333.3,37333.3,8,51479.1,40000,3,1.28698,26415434,bad
29333.3,37333.3,8,51479.1,40000,3,1.28698,29553942,bad
29333.3,37333.3,8,51479.1,40000,3,1.28698,69654761,bad
29333.3,37333.3,8,51479.1,40000,3,1.28698,1216556,bad
20002,694736,86,706725,20002,86,35.3327,26415434,bad
20001,1590000,100,1610000,20001,100,80.4449,32168838,bad
20001,1590000,100,1610000,20001,100,80.4449,29553942,bad
20001,1590000,100,1610000,20001,100,80.4449,90197665,bad
20001,1590000,100,1610000,20001,100,80.4449,75830647,bad
20002,358703,48,369330,20002,48,18.4646,8793453,bad
20002,358703,48,369330,20002,48,18.4646,49834419,bad
20002,358703,48,369330,20002,48,18.4646,5890862,bad
20002,358703,48,369330,20002,48,18.4646,29030070,bad
20002,358703,48,369330,20002,48,18.4646,81986705,bad
20002,358703,48,369330,20002,48,18.4646,80361467,bad
20002,380038,49,389152,20002,49,19.4557,75830645,bad
30666.7,40000,4,53366,40000,3,1.33415,29553942,bad
30666.7,40000,4,53366,40000,3,1.33415,69654761,bad
30666.7,40000,4,53366,40000,3,1.33415,80361467,bad
10001,547388,103,552246,20002,105,27.6095,59072882,bad
10001,547388,103,552246,20002,105,27.6095,44526267,bad
10001,547388,103,552246,20002,105,27.6095,5890862,bad
10001,547388,103,552246,20002,105,27.6095,26415432,bad
10001,547388,103,552246,20002,105,27.6095,69654761,bad
10001,547388,103,552246,20002,105,27.6095,90197665,bad
10001,547388,103,552246,20002,105,27.6095,80361467,bad
20002,570724,86,582872,20002,86,29.1407,26415434,bad
20002,570724,86,582872,20002,86,29.1407,75830647,bad
20002,378705,48,389443,20002,48,19.4702,59072881,bad
20002,378705,48,389443,20002,48,19.4702,53302993,bad
20002,378705,48,389443,20002,48,19.4702,44526267,bad
20002,378705,48,389443,20002,48,19.4702,5890862,bad
20002,378705,48,389443,20002,48,19.4702,29030070,bad
20002,378705,48,389443,20002,48,19.4702,26415434,bad
20002,378705,48,389443,20002,48,19.4702,26415432,bad
20002,378705,48,389443,20002,48,19.4702,13323659,bad
20002,378705,48,389443,20002,48,19.4702,45869640,good
20002,378705,48,389443,20002,48,19.4702,90197665,bad
20002,378705,48,389443,20002,48,19.4702,80361467,bad
20002,494049,86,505709,20002,86,25.2829,32168838,bad
20002,494049,86,505709,20002,86,25.2829,5890862,bad
20002,494049,86,505709,20002,86,25.2829,13323659,bad
20002,494049,86,505709,20002,86,25.2829,29553942,bad
20002,494049,86,505709,20002,86,25.2829,1216556,bad
21540,3220000,558,3220000,21540,416,149.458,53302993,bad
21540,3220000,558,3220000,21540,416,149.458,32168839,bad
21540,3220000,558,3220000,21540,416,149.458,32168838,bad
21540,3220000,558,3220000,21540,416,149.458,29553942,bad
21540,3220000,558,3220000,21540,416,149.458,1216556,bad
38666.7,204000,43,224543,40000,15,5.61357,59072881,bad
38666.7,204000,43,224543,40000,15,5.61357,44526267,bad
38666.7,204000,43,224543,40000,15,5.61357,32168838,bad
38666.7,204000,43,224543,40000,15,5.61357,45869640,bad
38666.7,204000,43,224543,40000,15,5.61357,80361467,bad
34666.7,46666.7,92,55931,40000,14,1.39827,59072882,bad
34666.7,46666.7,92,55931,40000,14,1.39827,44526267,bad
34666.7,46666.7,92,55931,40000,14,1.39827,43373442,bad
34666.7,46666.7,92,55931,40000,14,1.39827,29030070,bad
34666.7,46666.7,92,55931,40000,14,1.39827,13323659,bad
34666.7,46666.7,92,55931,40000,14,1.39827,81986705,bad
34666.7,46666.7,92,55931,40000,14,1.39827,90197665,bad
20002,1950000,247,1960000,20002,247,98.1435,90197667,bad
20002,1950000,247,1960000,20002,247,98.1435,26415432,good
20002,1950000,247,1960000,20002,247,98.1435,80361467,bad
20002,1950000,247,1960000,20002,247,98.1435,75830647,good
20002,5.07E+11,103000000,5.07E+11,20002,103000000,25300000,36025722,bad
20002,5.07E+11,103000000,5.07E+11,20002,103000000,25300000,75830647,good
10001,1240000,243,1250000,20002,245,62.2995,32168839,bad
10001,1240000,243,1250000,20002,245,62.2995,29030070,bad
10001,1240000,243,1250000,20002,245,62.2995,45869640,good
10001,1240000,243,1250000,20002,245,62.2995,81986705,bad
10001,1240000,243,1250000,20002,245,62.2995,19932324,bad
10001,1240000,243,1250000,20002,245,62.2995,80361467,bad
20002,358036,48,368933,20002,48,18.4448,32168839,good
20002,657399,86,670043,20002,86,33.4988,53302993,bad
20002,657399,86,670043,20002,86,33.4988,8793453,bad
20002,657399,86,670043,20002,86,33.4988,32168839,bad
20002,657399,86,670043,20002,86,33.4988,49834419,bad
20002,657399,86,670043,20002,86,33.4988,5890862,bad
20002,657399,86,670043,20002,86,33.4988,45869640,good
20002,657399,86,670043,20002,86,33.4988,1216556,bad
30666.7,38666.7,6,51654.3,40000,3,1.29136,36025722,bad
30666.7,38666.7,6,51654.3,40000,3,1.29136,32168839,bad
30666.7,38666.7,6,51654.3,40000,3,1.29136,69654761,bad
9334.27,510051,102,515733,20002,104,25.7841,32168839,bad
9334.27,510051,102,515733,20002,104,25.7841,26415432,bad
9334.27,510051,102,515733,20002,104,25.7841,75830645,good
9334.27,510051,102,515733,20002,104,25.7841,29553942,bad
9334.27,510051,102,515733,20002,104,25.7841,80361467,bad
29333.3,40000,56,55679.6,40000,7,1.39199,59072881,bad
29333.3,40000,56,55679.6,40000,7,1.39199,5890862,bad
29333.3,40000,56,55679.6,40000,7,1.39199,13323659,bad
20002,380038,50,390263,20002,50,19.5112,26415432,bad
20001,1570000,100,1590000,20001,100,79.3169,26415432,bad
20164,125017,15,136651,20164,12,6.77696,90197667,bad
20164,125017,15,136651,20164,12,6.77696,59072882,bad
20164,125017,15,136651,20164,12,6.77696,59072881,bad
20164,125017,15,136651,20164,12,6.77696,44526267,bad
20164,125017,15,136651,20164,12,6.77696,49834419,bad
20164,125017,15,136651,20164,12,6.77696,75830645,good
20164,125017,15,136651,20164,12,6.77696,29553942,bad
20164,125017,15,136651,20164,12,6.77696,69654761,bad
20002,1740000,247,1750000,20002,247,87.5167,90197667,bad
20002,1740000,247,1750000,20002,247,87.5167,59072881,bad
20002,1740000,247,1750000,20002,247,87.5167,43373442,bad
20002,1740000,247,1750000,20002,247,87.5167,29553942,bad
20002,1740000,247,1750000,20002,247,87.5167,19932324,bad
20002,1740000,247,1750000,20002,247,87.5167,1216556,bad
20001,1640000,100,1650000,20001,100,82.7362,29030070,bad
20002,5.27E+11,101000000,5.27E+11,20002,100000000,26300000,75830645,good
36723.6,111531,6,122778,40804,6,3.00897,5890862,bad
36723.6,111531,6,122778,40804,6,3.00897,45869640,bad
36723.6,111531,6,122778,40804,6,3.00897,80361467,bad
36723.6,111531,6,122778,40804,6,3.00897,75830647,good
20164,74606.8,9,84335.7,20164,8,4.18249,59072881,bad
20164,74606.8,9,84335.7,20164,8,4.18249,53302993,bad
20164,74606.8,9,84335.7,20164,8,4.18249,32168838,bad
20164,74606.8,9,84335.7,20164,8,4.18249,1216556,bad
20002,1520000,247,1540000,20002,247,76.7843,26415434,good
20002,1420000,247,1430000,20002,247,71.4249,36025722,bad
20002,1420000,247,1430000,20002,247,71.4249,49834419,bad
20002,1420000,247,1430000,20002,247,71.4249,29030070,bad
20002,1420000,247,1430000,20002,247,71.4249,80361467,bad
20002,1420000,247,1430000,20002,247,71.4249,1216556,bad
20002,1420000,247,1430000,20002,247,71.4249,75830647,good
10001,1250000,244,1250000,20002,246,62.711,29030070,bad
10001,1250000,244,1250000,20002,246,62.711,13323659,bad
10001,1250000,244,1250000,20002,246,62.711,29553942,bad
10001,1250000,244,1250000,20002,246,62.711,80361466,bad
10001,1250000,244,1250000,20002,246,62.711,1216556,bad
10001,1250000,244,1250000,20002,246,62.711,75830647,good
11334.5,1400000,248,1400000,20002,250,70.151,90197667,bad
11334.5,1400000,248,1400000,20002,250,70.151,44526267,bad
11334.5,1400000,248,1400000,20002,250,70.151,29030070,bad
11334.5,1400000,248,1400000,20002,250,70.151,29553942,bad
11334.5,1400000,248,1400000,20002,250,70.151,19932324,bad
11334.5,1400000,248,1400000,20002,250,70.151,80361467,bad
11334.5,1400000,248,1400000,20002,250,70.151,75830647,good
20164,68557.6,9,79080.1,20164,8,3.92185,59072881,bad
20164,68557.6,9,79080.1,20164,8,3.92185,49834419,bad
20164,68557.6,9,79080.1,20164,8,3.92185,45869640,bad
20164,68557.6,9,79080.1,20164,8,3.92185,81986705,bad
20164,68557.6,9,79080.1,20164,8,3.92185,32874609,bad
20164,68557.6,9,79080.1,20164,8,3.92185,19932324,bad
20164,68557.6,9,79080.1,20164,8,3.92185,1216556,bad
20164,68557.6,9,79080.1,20164,8,3.92185,75830647,good
20164,1880000,399,1890000,20164,299,93.8631,59072882,bad
20164,1880000,399,1890000,20164,299,93.8631,8793453,bad
20164,1880000,399,1890000,20164,299,93.8631,32168839,bad
20164,1880000,399,1890000,20164,299,93.8631,32874609,bad
20164,1880000,399,1890000,20164,299,93.8631,75830647,good
29333.3,37333.3,4,50265.4,40000,3,1.25664,29030070,bad
20002,356036,48,367272,20002,48,18.3618,90197667,bad
20002,356036,48,367272,20002,48,18.3618,53302993,bad
20002,356036,48,367272,20002,48,18.3618,32168838,bad
20002,356036,48,367272,20002,48,18.3618,43373442,bad
20002,356036,48,367272,20002,48,18.3618,13323659,bad
20002,356036,48,367272,20002,48,18.3618,81986705,bad
20002,356036,48,367272,20002,48,18.3618,75830647,bad
20001,1620000,100,1630000,20001,100,81.5942,32168839,bad
20001,1620000,100,1630000,20001,100,81.5942,32168838,bad
20001,1620000,100,1630000,20001,100,81.5942,29030070,bad
20001,1620000,100,1630000,20001,100,81.5942,26415434,bad
20001,1620000,100,1630000,20001,100,81.5942,1216556,bad
20002,402707,48,412656,20002,48,20.6307,44526267,bad
20002,402707,48,412656,20002,48,20.6307,32168838,bad
20002,402707,48,412656,20002,48,20.6307,45869640,good
20002,402707,48,412656,20002,48,20.6307,69654761,bad
20002,402707,48,412656,20002,48,20.6307,19932324,bad
20164,74606.8,9,84036.5,20164,8,4.16765,59072882,bad
20164,74606.8,9,84036.5,20164,8,4.16765,32168838,bad
20164,74606.8,9,84036.5,20164,8,4.16765,5890862,bad
20002,358036,48,368932,20002,48,18.4448,90197667,bad
20002,358036,48,368932,20002,48,18.4448,53302993,bad
20002,358036,48,368932,20002,48,18.4448,32168839,bad
20002,358036,48,368932,20002,48,18.4448,13323659,bad
20002,358036,48,368932,20002,48,18.4448,32874609,bad
20002,358036,48,368932,20002,48,18.4448,80361466,bad
20002,532720,85,544170,20002,85,27.2058,36025722,bad
20002,532720,85,544170,20002,85,27.2058,26415434,good
20002,532720,85,544170,20002,85,27.2058,26415432,good
20002,532720,85,544170,20002,85,27.2058,69654761,bad
20002,532720,85,544170,20002,85,27.2058,32874609,bad
20002,532720,85,544170,20002,85,27.2058,1216556,bad
20002,1740000,247,1750000,20002,247,87.3498,36025722,bad
20001,1590000,100,1610000,20001,100,80.4568,36025722,bad
20001,1590000,100,1610000,20001,100,80.4568,44526267,bad
20001,1590000,100,1610000,20001,100,80.4568,26415432,bad
20164,123673,15,133634,20164,12,6.62736,59072881,bad
20164,123673,15,133634,20164,12,6.62736,53302993,bad
20164,123673,15,133634,20164,12,6.62736,81986705,bad
20164,123673,15,133634,20164,12,6.62736,1216556,bad
67200,2820000,1808,2830000,67200,397,42.1034,44526267,bad
67200,2820000,1808,2830000,67200,397,42.1034,81986705,bad
67200,2820000,1808,2830000,67200,397,42.1034,32874609,bad
67200,2820000,1808,2830000,67200,397,42.1034,19932324,bad
67200,2820000,1808,2830000,67200,397,42.1034,80361466,bad
30666.7,38666.7,4,51887.8,40000,3,1.2972,36025722,bad
